id,date,title,first_name,last_name,party,sex,state,days_until_term_ends,statement
b976906b57037de2cd6c5985e7265059,2002-10-16,"DEPARTMENT OF DEFENSE APPROPRIATIONS ACT, 2003--CONFERENCE REPORT",John,McCain,Republican,M,ARIZONA,810,$14 million for Drones and Decoys.
edc16a42f44f0f43e374fbf197019efa,2006-04-06,SECURING AMERICA'S BORDERS ACT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"It provides unmanned aerial vehicles, aerial assets, and remote video surveillance camera systems and sensors. Those are the things we need as opposed to big walls."
9742493b0317ff73220f78654b318b89,2008-07-10,OP-ED SUPPORTING THE DEVELOPMENT AND GROWTH OF CARIBBEAN NATIONS,Charles,Rangel,Democrat,M,NEW YORK,177,"It was befitting to hold the meeting bringing together the      Caribbean community in New York and the Caribbean heads of      state at York College, City University of New York, where the      President of that institution, Marcia Keizs and the Provost      and Senior Vice President of Academic Affairs have roots in      the Caribbean and a majority of the 6,000 student body are      either first or second generation Caribbean.       As one of the Caribbean heads of state remarked, he had to      travel to New York to address an audience of Caribbean people      as the movement of Caribbean people within the region remains      limited with the exception of the students in higher      education moving among the Mona, Cave Hill and St. Augustine      campuses of the University of the West Indies. The Friday      evening meeting on June 20, 2008 was designed to facilitate      an intellectual exchange between leaders and non-leaders      about the Diaspora and the future of, CARICOM.       The Diaspora community already plays a critical role in the      form of remittances. Billions of dollars are sent to the      respective islands to help out family members, to expand      existing homes, to start businesses, and to provide some of      the basic necessities of life. In many islands remittances      have been instrumental in reducing the percentage of people      living in poverty.       The format of the exchange enabled designated heads of      state to address the audience and to allow the audience to      ask questions or to make comments. This kind of mass      questioning tends to attract to the open microphones speakers      who are long-winded and with wide ranging concerns that      invariably brings a certain incoherence to the discourse.       The world economy has changed dramatically since the      initiation of CARICOM. In 2008, CARICOM is to make further      strides in the development of a single market economy. Even      within the units of CARICOM, there are no economies of scale.      There are opportunities for investment and for the pooling of      resources. The economist, Dr. Norman Girvan, has produced a      paper outlining the future for further economic expansion.      Trinidad and Tobago has emerged as the economic giant in the      region and is standing even taller as the price of oil soars      towards one hundred and fifty dollars per barrel. T and T is      overflowing with investment capital at the same time      nonexporting oil countries in the region are reeling from the      rapid rise in oil and food prices that are now the norm in      the world economy.       CARICOM at the beginning of the year signed a trade      agreement with the European Union that opens those economies      to Caribbean products and European products to the Caribbean      region. CARICOM and CARIFORUM can no longer look inwards. It      must look outwards either as a region or as independent      islands. There is the dire urgency to put together an export      oriented strategy to compete in the global economy of the      21st century.       The crime calamity in the Caribbean basin is indeed an      outgrowth of the economic crisis and even though some sorely      needed initiatives will be able to strengthen the shaky      social order, long term stability will depend on the      strengthening of the export sector in relationship to the      world economy.       The Caribbean entered the world economy as an exporter of      sugar with African slave labor. By the beginning of the 19th      century, sugar production in the old English colonies had      peaked and was unable to match the yield per acre of the new      sugar-cane fields in Cuba. In the post-emancipation years and      post-colonial interlude, the economies of the Caribbean      remained moribund, starved of British investment capital and      survived through the British protectionist system reserved      for primary producers of the colonial empire. That      arrangement created a condition of chronic surplus labor and      forced segments of the Caribbean labor force to seek their      fortunes elsewhere such as in the banana fields of Central      America, the sugar-cane fields of Cuba, the construction      complex of the Panama Canal, and the industrialized factories      in the United States at the advent of World War 1. In the      post-second world war, thousands fled the region to work in      the industrial and service enterprises of the United Kingdom.       In the post-colonial years in an age of global      protectionism, most Caribbean countries opted for the      developmental strategy of industrialization by invitation      hiding behind the high walls of tariff barriers. That      resulted in an economy with an export producing primary      sector of sugar and banana and the new sector of light      manufacturing serving the needs of the domestic market. The      developmental strategy accelerated the movement from country      to town where the      limited manufacturing sector lacked the capacity to absorb      the burgeoning labor force. Salvation came through the export      of skilled and unskilled labor to the United States, Canada      and the United Kingdom.       The growth in the labor force has tapered off in the      contemporary period and the unemployment rate in April 2006      was estimated at 134,000 or 10.7 percent of the labor force.      Nonetheless, Jamaica has a precious stratum of own-account      workers estimated at 376,000. In the goods producing sector,      there are 200,000 people employed in agriculture, 105,000 in      construction and a mere 80,000 in manufacturing. Traditional      agriculture, particularly sugar-cane, there is an effort to      adapt that industry through the conversion of sugar-cane into      the fuel producing ethanol. The purchase of the sugar      industry by Brazilian investors should make the sugar      industry more viable and contribute to reducing Jamaica's      dependency on fossil fuel and with sufficient capacity to      export ethanol to the United States.       Jamaica's economy in the last decade has seen the expansion      of the alumina industry and a massive increase in the tourist      sector. Alumina and bauxite are highly capital intensive and      only 7,000 workers are absorbed in the mining industry. The      tourist industry is labor intensive but has failed to absorb      all those looking for work as the burgeoning squatter      settlements are rampant in the parishes where tourism is      concentrated.       Jamica has made some headway in the export of manufacturing      goods. That sector exports approximately 700m in 2006 and if      Jamaica is going to absorb its surplus labor problem, there      will have to be exponential growth in that sector of the      economy, particularly in agro-products.       The Jamaica exporting sector is assisted by state policy.      Members of the Jamaica Exporters Association are eligible for      loans with reduced interest rates. But what is desperately      needed is a strategic developmental plan that brings together      venture capitalists from abroad and Jamaica's indigenous      bourgeoisie aimed at creating large scale production of      juices like guava, june plum, etc. aimed at flooding both the      European and the United States market. Micro-enterprises      cannot compete in a global market and Jamaica is in need of      large scale production aimed at mega-markets to absorb      Jamaica's surplus workers.       All the successful countries that have made the transition      from fledgling developing countries, like Singapore, South      Korea, Malaysia, Taiwan and China, have made it through      adopting an export-oriented strategy.       What is required is the emergence of an entrepreneurial      class with a clear understanding of the complexity of      globalization that will partner with government to build that      export capacity. In this age of globalization, CARICOM must      look outwards and build the necessary bridges with the      Caribbean Diaspora to ensure that the Caribbean is not      trapped in the backwater of globalization."
ee42f91188860472e5648c2a968a49a6,2008-07-10,TRIBUTE TO LIEUTENANT COLONEL EDWARD M. FORTUNATO,Robin,Hayes,Republican,M,NORTH CAROLINA,177,"Over the past three years, I have had the honor of working with LTC Fortunato on a variety of issues during his tenure as the Congressional Liaison for all Army Aviation programs. As a fellow aviator, I have come to know and respect Ed and his dedication to his work on behalf of the warfighter. There is no doubt that LTC Fortunato has been instrumental in educating Members of the House Armed Services Committee on Army Aviation programs and initiatives. His tireless efforts working with members of the Committee and staff was singularly instrumental in the successful authorization and appropriation of the Light Utility Helicopter, Armed Reconnaissance Helicopter, Joint Cargo Aircraft, Chinook Multi-year, Apache, Black Hawk Multi-year and numerous Unmanned Aerial Vehicle and Aviation Research and Development projects."
fe4890c6bd5ac66f36ab2d5ff386ba47,2008-07-15,TRIBUTE TO TUSKEGEE AIRMAN LEON ``WOODIE'' SPEARS,Fortney,Stark,Democrat,M,CALIFORNIA,172,"Mr. Spears, affectionately known as ``Woodie,'' was born in Colorado in January of 1924. He grew up near the Pueblo Municipal Airport, where he first heard the drone of a plane as a six-year-old and discovered his desire to fly. Overcoming great racial barriers, he gained entry to the Tuskegee Institute in Alabama and became a member of the first African American group of pilots in U.S. military history."
7cc7df86d7444d32b1751e687d1494f1,2008-07-16,"{time}  2030
                                 FIRED",Clifford,Stearns,Republican,M,FLORIDA,171,"Moseley and Wynne developed and employed new technology, such as the unmanned aerial vehicles that are yielding unparalleled effects on the battlefield. They also recognized that the Air Force has to adapt to a changing world, and they directed the service to build competencies in new areas such as cyberspace and alternative fuels. And finally, Wynne and Moseley took action to re-capitalize the Air Force's aging fleet with a wide array of assets, including the tanker, the F-22, and the next generation bombers. These are steps that will prove essential as the service confronts future challenges."
5df71aa70204979be3200807bca73cdf,2007-06-18,NATIONAL SECURITY,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"But the force of those drugs cannot be eliminated simply because we want to put in a virtual fence. We want to argue that we are going to put in ground-based radar and we are going to fly the unmanned aerial vehicles over the top. We will put some cameras in place, but some of that doesn't work in bad weather. Sometimes you can't get down there in bad weather to enforce."
f7e7e7b91d5d043906b38301bbee314a,2013-03-20,CONCURRENT RESOLUTION ON THE BUDGET FISCAL YEAR 2014,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"The Ambassador was in my office this week. He negotiated an agreement for a reduction of forces in Afghanistan. We are planning to be there for years. We have drone attacks going on. We have special forces around the world fighting al-Qaida, with whom we are at war, and that is what has been funding that--this account--and they assume it is going to end. It is not going to end. But if we assume it is going to end, we save, according to the President's projection, some $400 billion. They can claim to save $400 billion by assuming we are not going to spend money that we are going to spend."
de6905b71f0bee643c17754e2ac989b7,2013-03-20,CONCURRENT RESOLUTION ON THE BUDGET FISCAL YEAR 2014,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"That costs money. He projected the cost over 10 years for the war on terror would be $467 billion. I think that is pretty close to accurate. You could give or take a little bit, but apparently we are not stopping drone attacks."
211ddcabac57048a41e265d87dfe88bb,2013-03-20,CONCURRENT RESOLUTION ON THE BUDGET FISCAL YEAR 2014,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"One year from that, the total amount they say we are going to spend over 10 years is not $467 billion, it is 75. The last 8 years will be zero, so we spend 75 over 2 years, and we will not spend any more money. There will be peace in the world, we will not have to chase al-Qaida, we will not need drones, troops, and special forces operating around the world. We will be completely out of Iraq and Afghanistan. Won't that be great? Let's just play it that way."
716d18414a44d71471217d79cd6990db,2013-03-20,AUTHORITY FOR COMMITTEES TO MEET,Barbara,Mikulski,Democrat,F,MARYLAND,1385,"Mr. President, I ask unanimous consent that the Committee on the Judiciary be authorized to meet during the session of the Senate on March 20, 2013, at 10:30 a.m., in room SD-226 of the Dirksen Senate Office Building, to conduct a hearing entitled, ``The Future of Drones in America: Law Enforcement and Privacy Considerations.''"
ee7997d6706b40f7e3d9374383a4e1d0,2016-04-19,CHILD NICOTINE ADDICTION,Jeff,Merkley,Democrat,M,OREGON,1720,"This particular container was a response to the advocacy of myself and others to say that this targeting of our children is not OK. So the industry decided to create a ``Senator's Choice'' flavor, and they call this flavor ``the greatest blend to date'' using ``the purist, highest quality liquid essence of guava, combin[ing] it with all-natural, American-made raw ingredients.'' It is almost like a review of a fine wine, this ``Senator's Choice.'' Again, they created this specifically to protest the fact that Senators were standing up and saying that this targeting of children is not OK. It is immoral, and it is wrong. We have a law in place to end it, but the administration must act or that law has no impact."
b9dfb3ac69a6e7e3ed5b56d6ffd34c51,2016-04-19,CHILD NICOTINE ADDICTION,Jeff,Merkley,Democrat,M,OREGON,1720,"What is actually in this? Well, the ingredients list does not have essence of guava on the ingredient list. It has glycerin and propylene glycol, nicotine, and artificial flavorings, which somehow doesn't sound nearly as nice as the description on their Web site."
689d982b55c11b2fe7ba9136ca11846d,2016-04-19,FAA REAUTHORIZATION BILL,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,There are important safety reforms. Last night's national news was led by an international news report from London about an inbound British Airways flight into Heathrow that was struck by a drone. Computer analysis has been done. What would happen if the drone is sucked into a jet engine? It can certainly cause it to be inoperable and might start an explosion.
6ad0d98d26b8b4af1a4c1a45b7ceb2d3,2016-04-19,FAA REAUTHORIZATION BILL,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Remember what happened when two seagulls were sucked into the engine of a flight called the Hudson River miracle, when captain Sully Sullenberger was able to belly it in because he had no power. That was caused by a seagull with feathers, webbed feet, and a beak. Imagine what the metal and plastic of a drone being sucked into a jet engine could do. Do we need any more reminders?"
312966839a886ad09cd86840ee51713c,2016-04-19,FAA REAUTHORIZATION BILL,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,This bill has a pilot program to test and develop technologies to intercept or shut down drones when they are near airports.
b971d46ac7ba7c9bf8e073ca01578a9b,2016-04-12,AMERICA'S SMALL BUSINESS TAX RELIEF ACT OF 2015,John,Hoeven,Republican,M,NORTH DAKOTA,266,"Currently, as I say, any private industry partner seeking to fly at a test site must first lease their unmanned aerial system--their plane or drone or whatever you want to call it, RPA, remotely piloted aircraft--they have to lease that to the test site. As a public entity, it can then clear the aircraft to operate as a public aircraft while at that test site."
eba5062b8bc62f6984d36f6585847789,2016-04-14,AMERICA'S SMALL BUSINESS TAX RELIEF ACT OF 2015,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Therefore, as we see new kinds of challenges because of technology--for example, unmanned aerial vehicles, drones--we have to approach that with great caution and make sure we know what we are doing so the flying public is safe."
b3ab48e19a3f01aa18f6ddf37928f8b7,2016-04-14,FAA REAUTHORIZATION BILL,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"This bill also advances responsible usage of unmanned aircraft systems--known more commonly as UAS or drones--by addressing safety and privacy issues, enhancing enforcement against irresponsible usage, and creating new opportunities for research, development, and the testing of these innovative technologies."
c279c542b05c5aeb255380856d14430f,2016-04-14,FAA REAUTHORIZATION BILL,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"In addition to advancing the next generation of civilian drone development, the reauthorization being considered also supports and protects the ability of our Air National Guard to safely and effectively operate remotely piloted aircraft, or RPAs."
82cfcd4ad45a183709412cd26724d611,2007-05-10,INTELLIGENCE AUTHORIZATION ACT FOR FISCAL YEAR 2008,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"(a) Limitation on Termination of U-2 Aircraft Program.--The      Secretary of Defense may not begin the process to terminate      the U-2 aircraft program until the Secretary certifies in      accordance with subsection (b) that there would be no loss of      national or Department of Defense intelligence, surveillance,      and reconnaissance (ISR) capabilities in transitioning from      the U-2 aircraft program to the Global Hawk RQ-4 unmanned      aerial vehicle platform.       (b) Report and Certification.--       (1) Study.--The Secretary of Defense shall conduct a study      of aerial reconnaissance platforms to determine whether the      Global Hawk RQ-4 unmanned aerial vehicle has reached mission      capability and has attained collection capabilities on a par      with the collection capabilities of the U-2 Block 20 aircraft      program as of April 1, 2006.       (2) Report.--The Secretary shall submit to the      congressional committees specified in subsection (c) a report      containing the results of the study. The Secretary shall      include in the report the Secretary's determination as to      whether the Global Hawk RQ-4 unmanned aerial vehicle--       (A) has reached mission capability; and       (B) has attained collection capabilities on a par with the      collection capabilities of the U-2 Block 20 aircraft program      as of April 1, 2006.       (3) Certification.--The Secretary shall include with the      report the Secretary's certification, based on the results of      the study, as to whether or not there would be a loss of      national or Department of Defense intelligence, surveillance,      and reconnaissance capabilities with a transition from the U-     2 aircraft program to the Global Hawk RQ-4 unmanned aerial      vehicle platform.       (c) Specified Committees.--The congressional committees      specified in this subsection are the following:       (1) The Committee on Armed Services and the Select      Committee on Intelligence of the Senate.       (2) The Committee on Armed Services and the Permanent      Select Committee on Intelligence of the House of      Representatives."
2eb0114d5788e9f46821a5016a38f6d1,2004-04-20,"{time}  1415
                  WE HAD OSAMA BIN LADEN IN OUR SIGHTS",Joseph,Pitts,Republican,M,PENNSYLVANIA,258,"Mr. Speaker, in the fall of the year 2000, a Predator drone captured Osama bin Laden on tape. At that time, the Predator could not be armed."
5ff41492d46377ccce28f366e39b161c,2004-10-04,NATIONAL INTELLIGENCE REFORM ACT OF 2004,Richard,Durbin,Democrat,M,ILLINOIS,1552,"You will remember the debate very well. How often we heard from the President and others that Saddam Hussein had weapons of mass destruction that would be used to harm America, that he had unmanned aerial vehicles which he could launch against other nations in the Middle East, against Israel, even against the United States."
7fb46ed7d72a665926eddd8ba61edbdd,2004-10-06,NATIONAL INTELLIGENCE REFORM ACT OF 2004--Continued,Olympia,Snowe,Republican,F,MAINE,819,We also know that the key judgment in the National Intelligence Estimate that Iraq was developing an unmanned aerial vehicle ``probably intended to deliver biological warfare agents'' overstated what was in the intelligence reporting. This review revealed that some intelligence community UAV analysts failed to objectively assess significant evidence that clearly indicated that non-biological weapons delivery missions were more likely.
b58fe77f58212492b54b5df802db6808,2004-10-06,INTELLIGENCE COMMITTEE REORGANIZATION,Mitch,McConnell,Republican,M,KENTUCKY,1550,"We in Congress passed the PATRIOT Act, which reformed the FBI and provided our law enforcement agencies with greater tools to combat terrorism. We fast-tracked the procurement of specialized equipment such as the Predator unmanned aerial vehicle for our military forces in Afghanistan."
94a02712af0d1deb7bc86a5023a3f107,2004-10-01,NATIONAL INTELLIGENCE REFORM ACT OF 2004,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"We want to make it clear in the bill that by giving power to the national intelligence director to direct that a competitive analysis be achieved, it is not exclusive. We are still urging all of the intelligence agencies on their own initiative to provide independently arrived at and competitive analysis. We want agencies to tell us those aluminum tubes have two purposes, not just one. We want agencies on their own initiative--not waiting for a direction by the NID but on their own initiative, should they determine that is what they wish to do--to tell us, No, those unmanned aerial vehicles do not have a purpose of delivering biological weapons; they are more suited for a legitimate purpose."
a38cb03766350c48f513e70e3c437bd5,2007-07-13,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2008,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Yes, I got a copy of the National Intelligence Estimate, and it was in a meeting called by our chairman, Joe Biden, who had a classified meeting to discuss it with representatives of the intelligence community. Indeed, the Director of the CIA, George Tenet, at a later meeting, confirmed what others had already briefed, that there was a program that Saddam Hussein likely had to take unmanned aerial vehicles, put biological and chemical weapons on them, put them on ships off the east coast of the United States, and launch them over east coast cities of the United States."
8e03dd055f56d9bc38daaf453fa46237,2007-07-13,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2008,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"What was worse--and what I was not told--was a major part of the intelligence community, the Air Force intelligence, disputed the unmanned aerial vehicles report. In fact, Air Force intelligence knew more about unmanned aerial vehicles than anybody else, and they said they were likely for reconnaissance purposes, not for offensive purposes."
28f4b4f8f5577fe33a0cdc889a605e1d,2014-05-30,"PROVIDING FOR CONSIDERATION OF H.R. 4745, TRANSPORTATION, HOUSING AND 
       ACT FOR FISCAL YEARS 2014 AND 2015; AND FOR OTHER PURPOSES",James,McGovern,Democrat,M,MASSACHUSETTS,218,"Now, a great deal has happened since the fiscal year 2013 intelligence bill was approved in December of 2012--everything from Edward Snowden to the sequester, from extreme weather events to drone strikes that also killed innocent civilians, from new technologies and cyber sabotage to protecting our human assets on the ground in dangerous regions. While the underlying bill attempts to deal with these and other issues in a bipartisan manner, some of the choices it makes weaken rather than strengthen our ability to accurately assess potential and real threats to our security."
f538b922e3805f5708445c71acb66c96,2014-05-30,"PROVIDING FOR CONSIDERATION OF H.R. 4745, TRANSPORTATION, HOUSING AND 
       ACT FOR FISCAL YEARS 2014 AND 2015; AND FOR OTHER PURPOSES",James,McGovern,Democrat,M,MASSACHUSETTS,218,"Several of these amendments dealt with highly controversial aspects of drone strikes, many of which have killed or wounded innocent civilians. I was glad to see that the U.S. did not carry out any drone strikes for the past month in Pakistan, where our use of drones has contributed to tensions between our two nations."
c7f594dde329af4758761af41b8dc614,2014-05-30,"PROVIDING FOR CONSIDERATION OF H.R. 4745, TRANSPORTATION, HOUSING AND 
       ACT FOR FISCAL YEARS 2014 AND 2015; AND FOR OTHER PURPOSES",James,McGovern,Democrat,M,MASSACHUSETTS,218,"Other amendments, including bipartisan amendments, dealt with increasing the transparency of decisionmaking and reporting from drone strikes; others would have simply banned their use."
75bc00d8a153d7fd37728fcc05b96767,2014-05-30,"PROVIDING FOR CONSIDERATION OF H.R. 4745, TRANSPORTATION, HOUSING AND 
       ACT FOR FISCAL YEARS 2014 AND 2015; AND FOR OTHER PURPOSES",James,McGovern,Democrat,M,MASSACHUSETTS,218,"As we wind down the war in Afghanistan, we need to take a hard look at how we should pursue the so-called global war on terror, especially the use of drone strikes and operations outside the boundaries of international law enforcement. "
8fc16edd35d0eda132263ac7280637ef,2014-05-30,"PROVIDING FOR CONSIDERATION OF H.R. 4745, TRANSPORTATION, HOUSING AND 
       ACT FOR FISCAL YEARS 2014 AND 2015; AND FOR OTHER PURPOSES",James,McGovern,Democrat,M,MASSACHUSETTS,218,"I regret that all of the amendments brought before the Rules Committee dealing with drone strikes were not made in order, as each dealt with a different facet of the policy and each deserved to be debated by this House."
02f9946a2c32fe060e35bdcc9901e529,2014-05-30,INTELLIGENCE AUTHORIZATION ACT FOR FISCAL YEARS 2014 AND 2015,Janice,Schakowsky,Democrat,F,ILLINOIS,218,"One of the most controversial issues surrounding our national security is the use of the drone program. A number of us tried to introduce some amendments that would be considered on the floor of the House so that we, along with the American people, could have a conversation about that. These amendments were not made in order. And I want to express what my amendment would have done."
97895bec56b9232b9fb95bc673fce4c1,2014-05-30,INTELLIGENCE AUTHORIZATION ACT FOR FISCAL YEARS 2014 AND 2015,Adam,Schiff,Democrat,M,CALIFORNIA,218,"While I support the bill, I was disappointed that an amendment I proposed with my colleague Walter Jones was not made in order. This amendment would have required an annual public report on the total number of civilian and combatant casualties caused by drone strikes. By publicly reporting on the use of drones, we would provide additional accountability and transparency, helping to ensure the legitimacy of the actions that we take overseas. The report would also provide a counterpoint to the inflated estimates of civilian casualties frequently seen in the news, in part due to active efforts of our enemies to mislead."
a4f30bea1f0ddc416db0dc7c77004a53,2014-05-30,INTELLIGENCE AUTHORIZATION ACT FOR FISCAL YEARS 2014 AND 2015,Adam,Schiff,Democrat,M,CALIFORNIA,218,"The President has set a high standard for the use of drones, that they not be used unless there is a near certainty there will be no civilian casualties. This is a way of holding us accountable to meet that very high standard. It is also, I think, all the more important when we consider that, while we may be the first Nation to use drones in this capacity, we will not be the last, and the standard that we set or fail to set will be one that may be emulated by others around the world."
393d6945ef9fb43223a5ccd2453bb08b,2014-05-30,INTELLIGENCE AUTHORIZATION ACT FOR FISCAL YEARS 2014 AND 2015,Ted,Poe,Republican,M,TEXAS,218,"We need to have a clear understanding of who we are fighting and how we are going to defeat the al Qaeda terrorists. Drone strikes and target raids are not a strategy; they are tactics. Therefore, I support this amendment, and I urge support by the committee and the whole House."
b064c7acb4cc8d2b2fe721255c6a8897,2009-06-16,"AWARDING A CONGRESSIONAL GOLD MEDAL TO THE WOMEN AIRFORCE SERVICE 
                                 PILOTS",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Congress finds that--       (1) the Women Airforce Service Pilots of WWII, known as the      ``WASP'', were the first women in history to fly American      military aircraft;       (2) more than 60 years ago, they flew fighter, bomber,      transport, and training aircraft in defense of America's      freedom;       (3) they faced overwhelming cultural and gender bias      against women in nontraditional roles and overcame multiple      injustices and inequities in order to serve their country;       (4) through their actions, the WASP eventually were the      catalyst for revolutionary reform in the integration of women      pilots into the Armed Services;       (5) during the early months of World War II, there was a      severe shortage of combat pilots;       (6) Jacqueline Cochran, America's leading woman pilot of      the time, convinced General Hap Arnold, Chief of the Army Air      Forces, that women, if given the same training as men, would      be equally capable of flying military aircraft and could then      take over some of the stateside military flying jobs, thereby      releasing hundreds of male pilots for combat duty;       (7) the severe loss of male combat pilots made the      necessity of utilizing women pilots to help in the war effort      clear to General Arnold, and a women's pilot training program      was soon approved;       (8) it was not until August 1943, that the women aviators      would receive their official name;       (9) General Arnold ordered that all women pilots flying      military aircraft, including 28 civilian women ferry pilots,      would be named ``WASP'', Women Airforce Service Pilots;       (10) more than 25,000 American women applied for training,      but only 1,830 were accepted and took the oath;       (11) exactly 1,074 of those trainees successfully completed      the 21 to 27 weeks of Army Air Forces flight training,      graduated, and received their Army Air Forces orders to      report to their assigned air base;       (12) on November 16, 1942, the first class of 29 women      pilots reported to the Houston, Texas Municipal Airport and      began the same military flight training as the male Army Air      Forces cadets were taking;       (13) due to a lack of adequate facilities at the airport, 3      months later the training program was moved to Avenger Field      in Sweetwater, Texas;       (14) WASP were eventually stationed at 120 Army air bases      all across America;       (15) they flew more than 60,000,000 miles for their country      in every type of aircraft and on every type of assignment      flown by the male Army Air Forces pilots, except combat;       (16) WASP assignments included test piloting, instructor      piloting, towing targets for air-to-air gunnery practice,      ground-to-air anti-aircraft practice, ferrying, transporting      personnel and cargo (including parts for the atomic bomb),      simulated strafing, smoke laying, night tracking, and flying      drones;       (17) in October 1943, male pilots were refusing to fly the      B-26 Martin Marauder (known as the ``Widowmaker'') because of      its fatality records, and General Arnold ordered WASP      Director, Jacqueline Cochran, to select 25 WASP to be trained      to fly the B-26 to prove to the male pilots that it was safe      to fly;       (18) during the existence of the WASP--       (A) 38 women lost their lives while serving their country;       (B) their bodies were sent home in poorly crafted pine      boxes;       (C) their burial was at the expense of their families or      classmates;       (D) there were no gold stars allowed in their parents'      windows; and       (E) because they were not considered military, no American      flags were allowed on their coffins;       (19) in 1944, General Arnold made a personal request to      Congress to militarize the WASP, and it was denied;       (20) on December 7, 1944, in a speech to the last      graduating class of WASP, General Arnold said, ``You and more      than 900 of your sisters have shown you can fly wingtip to      wingtip with your brothers. I salute you . . . We of the Army      Air Force are proud of you. We will never forget our debt to      you.'';       (21) with victory in WWII almost certain, on December 20,      1944, the WASP were quietly and unceremoniously disbanded;       (22) there were no honors, no benefits, and very few      ``thank you's'';       (23) just as they had paid their own way to enter training,      they had to pay their own way back home after their honorable      service to the military;       (24) the WASP military records were immediately sealed,      stamped ``classified'' or ``secret'', and filed away in      Government archives, unavailable to the historians who wrote      the history of WWII or the scholars who compiled the history      text books used today, with many of the records not      declassified until the 1980s;       (25) consequently, the WASP story is a missing chapter in      the history of the Air Force, the history of aviation, and      the history of the United States of America;       (26) in 1977, 33 years after the WASP were disbanded, the      Congress finally voted to give the WASP the veteran status      they had earned, but these heroic pilots were not invited to      the signing ceremony at the White House, and it was not until      7 years later that their medals were delivered in the mail in      plain brown envelopes;       (27) in the late 1970s, more than 30 years after the WASP      flew in World War II, women were finally permitted to attend      military pilot training in the United States Armed Forces;       (28) thousands of women aviators flying support aircraft      have benefitted from the service of the WASP and followed in      their footsteps;       (29) in 1993, the WASP were once again referenced during      congressional hearings regarding the contributions that women      could make to the military, which eventually led to women      being able to fly military fighter, bomber, and attack      aircraft in combat;       (30) hundreds of United States servicewomen combat pilots      have seized the opportunity to fly fighter aircraft in recent      conflicts, all thanks to the pioneering steps taken by the "
6676177ce4e8a31c0af6229bd968413f,2009-06-17,EARMARK DECLARATION,Spencer,Bachus,Republican,M,ALABAMA,565,"Description of Request: Provide $350,000 for the University of Alabama to develop novel and efficient miniature antennas that are capable of supporting systems that control the flight of UAVs (Unmanned Aerial Vehicles). Novel ferrites (magnetic material) and broadband ferrite antennas of unique design will be investigated and developed, respectively, to address the unstable imaging problem existing in UAV cameras. Unmanned aerial vehicles (UAVs) can provide vastly improved acquisition and rapid dissemination of intelligence, surveillance, and reconnaissance data. The benefits and promise offered by UAVs have drawn attention because of the significant impact they have on our national security. The project's total budget is $1,000,000. Specifically within the budget, $500,000 will go toward salaries, $100,000 will go toward laboratory supplies and materials, $60,000 will go toward rental equipment, $40,000 will go toward travel expenses, and $300.000 will go toward equipment. This request is consistent with the intended and authorized purpose of the National Aeronautics and Space Administration Account. The University of Alabama will meet or exceed all statutory requirements for matching funds where applicable."
149dcc06305b292fa36df672a2ab3089,2009-06-17,EARMARK DECLARATION,Robert,Aderholt,Republican,M,ALABAMA,565,"Description of Request: ``Miniaturized Antennas for Unmanned Aerial Vehicles, $350,000.'' The funding will be used to investigate the unstable imaging problems existing in UAVs camera with novel ferrites  broadband ferrite antennas of unique design. The goal is to develop miniature antennas that are capable of supporting systems that control the flight of UAVs. Taxpayer Justification: Lessons from recent combat experiences show that UAVs can improve acquisition  rapid dissemination of intelligence, surveillance  reconnaissance data. There is a need to increase the amounts of communication bandwidth to utilize the full potential of UAVs. The request as submitted to Congressman Aderholt was for $1,000,000 with a spending plan of $500,000 for salaries, $100,000 for laboratory supplies and materials, $60,000 for equipment rental, $40,000 for travel, and $300,000 for equipment."
